latitude,longitude,port,mmsi
55.471795,8.423383,0,2190045
55.471795,8.42435,0,219024783
55.471795,8.42416,0,219000771
55.4718,8.424883,0,219001266
55.472138,8.421617,0,219029698
55.472415,8.426425,0,244834000
55.47242,8.422173,0,232040897
55.472573,8.426705,0,219017273
55.47261,8.426853,0,219010252
55.472798,8.425378,0,219000618
55.473142,8.423013,0,235102532
55.473163,8.423642,0,220228000
55.473233,8.424163,0,219019804
55.473297,8.425768,0,219011225
55.473343,8.423805,0,219003561
55.473382,8.423958,0,219011867
55.473408,8.424073,0,219001189
55.473433,8.424695,0,219001695
55.473507,8.426165,0,219001265
55.473515,8.422757,0,219019936
55.473533,8.42435,0,219009041
55.473683,8.425497,0,219459000
55.47407,8.420617,0,219033166
55.47409,8.42571,0,244750825
55.47439,8.42028,0,219025992
55.474832,8.42033,0,219031153
55.474973,8.424453,0,219028839
55.47508,8.42448,0,219001771
55.475155,8.421952,0,219026489
55.475223,8.421572,0,219019934
55.475288,8.422543,0,219026490
55.475667,8.4231,0,219013179
55.476087,8.414433,0,219027992
55.476127,8.413825,0,677064088
55.477115,8.416957,0,219381000
55.4774,8.41353,0,219171000
55.477562,8.414572,0,277547000
55.477662,8.414922,0,277346000
55.478185,8.41271,0,219026231
55.47828,8.41854,0,219812000
55.478802,8.41991,0,231074000
55.473197,10.537482,1,257206000
55.473435,10.537822,1,210552000
55.476163,10.539167,1,212575000
55.477937,10.542952,1,219011491
55.474772,14.285702,2,265695200
55.474868,14.285903,2,265523410
55.4764,5.108883,3,992191507
55.4773,5.107417,3,992191506
55.478233,5.10575,3,992191504
55.478917,5.107283,3,992191503
55.48035,5.109183,3,992191505
55.480667,5.116167,3,992191502
55.480937,8.408637,4,219000615
55.482328,8.423992,4,219029698
55.482483,8.40963,4,219031464
55.482498,8.410582,4,219027656
55.482608,8.409867,4,219029466
55.48266,8.410615,4,219005998
55.489028,9.500352,5,219026202
55.491543,9.492572,5,230698000
55.49366,9.496795,5,244321000
55.489537,9.483272,6,219000193
55.491543,9.492572,6,230698000
55.49366,9.496795,6,244321000
55.491025,9.728865,7,219030040
55.492075,9.729595,7,219024886
55.493297,11.175232,8,219032764
55.493852,11.174918,8,219019688
55.537568,5.032217,9,259140000
55.538017,5.030867,9,992191512
55.538667,5.030333,9,538010661
55.5387,5.033267,9,992191513
55.53887,5.0332,9,2194006
55.539158,5.031047,9,219449000
55.53945,9.490133,10,219033429
55.539495,9.490017,10,211894140
55.551717,9.72491,11,227120820
55.551818,9.724617,11,219026015
55.55203,9.726923,11,219026672
55.552048,9.728922,11,219018454
55.552445,9.725272,11,219033345
55.558163,9.735573,11,257081000
55.555453,14.359138,12,265513140
55.555787,14.359328,12,265522490
55.5558,14.358448,12,266367000
55.555993,14.358173,12,266052000
55.556223,14.359147,12,265565690
55.556688,14.358028,12,265755000
55.556698,14.355247,12,266334000
55.556712,14.358958,12,265754000
55.55702,14.358798,12,266065000
55.557177,14.358225,12,266076000
55.556677,9.762752,13,636017490
55.556803,9.762723,13,266466000
55.55686,9.761692,13,219021244
55.557777,9.749193,13,219000558
55.559343,9.755753,13,220272000
55.559788,9.75414,13,219002176
55.559858,9.75697,13,219000179
55.5601,9.753872,13,219026257
55.557583,9.7396,14,246669000
55.557777,9.749193,14,219000558
55.558163,9.735573,14,257081000
55.559788,9.75414,14,219002176
55.5601,9.753872,14,219026257
55.578417,4.757033,15,992191510
55.579667,4.758667,15,992191508
55.580767,4.759833,15,992191509
55.582193,12.913457,16,265649310
55.583923,12.913078,16,265828130
55.584268,12.919125,16,265673610
55.584388,12.914572,16,265526690
55.584457,12.92145,16,265621730
55.584483,12.915623,16,265542540
55.585038,12.920305,16,265667170
55.585563,12.921708,16,265047540
55.587,12.924417,16,265771450
55.587113,12.92423,16,265814190
55.589895,12.677842,17,219022307
55.592695,12.679897,17,970258597
55.592735,12.67877,17,219027738
55.592773,12.680208,17,219024176
55.592842,12.680068,17,219024675
55.592867,12.679935,17,219000174
55.593578,12.676193,17,219001063
55.593868,12.676867,17,219003452
55.594525,12.679347,17,219024402
55.591937,12.353497,18,219029135
55.59368,12.352732,18,219029886
55.593907,12.355812,18,219024174
55.594057,12.35611,18,219012577
55.594435,12.355427,18,219018032
55.594505,12.355988,18,219020337
55.595742,12.355358,18,219026350
55.5964,12.354513,18,219022581
55.594843,12.934797,19,265830360
55.59656,12.933445,19,265751630
55.596835,12.937077,19,265516080
55.596838,12.937052,19,265807560
55.600362,12.485717,20,209956000
55.600627,12.485452,20,219850000
55.600752,12.48335,20,255848000
55.60128,12.481582,20,244790608
55.607517,12.385645,21,219029665
55.607548,12.384827,21,219002981
55.607578,12.38645,21,219000496
55.607608,12.386338,21,219026079
55.608093,12.387043,21,219030561
55.609505,12.39086,21,219025446
55.609653,12.38614,21,219026076
55.61112,12.396105,21,219021504
55.611425,12.385702,21,219026175
55.612025,12.396757,21,219034190
55.612928,12.394902,21,219030424
55.61308,12.395302,21,219023349
55.607533,12.441598,22,219000182
55.608487,12.44256,22,219018615
55.609015,12.445113,22,219024050
55.609757,12.440932,22,219025017
55.610757,12.501692,23,219001819
55.611297,12.501135,23,219461000
55.61349,12.997372,24,265610950
55.613592,12.997318,24,265514800
55.613658,13.002113,24,231846000
55.613885,13.001362,24,220476000
55.614988,12.989187,24,265719650
55.618053,12.987965,24,265541980
55.619642,13.022758,25,265757700
55.624228,13.035003,25,265821600
55.62428,13.033298,25,265594380
55.624625,13.034603,25,265628170
55.623313,12.999305,26,212949000
55.623327,12.993378,26,265757700
55.62406,12.99018,26,992651016
55.626783,12.99026,26,265051000
55.626873,12.990137,26,265042000
55.6269,12.990333,26,266239000
55.627205,12.98986,26,266262000
55.634425,13.026298,27,265054980
55.635,13.016833,27,256717000
55.635083,13.01985,27,266476000
55.636002,13.015225,27,220476000
55.636167,13.014733,27,538006779
55.637128,13.014237,27,314035000
55.637983,13.014425,27,231846000
55.635745,12.655808,28,219028120
55.635863,12.65537,28,219016692
55.636328,12.655343,28,219027249
55.639467,12.651173,28,219013524
55.63954,12.651483,28,219028501
55.641202,12.653595,28,219022668
55.642498,12.652913,28,219030094
55.643737,12.554247,29,219022182
55.64778,12.551308,29,219026305
55.647785,12.551247,29,219026301
55.647895,12.551422,29,219026304
55.650923,12.077753,30,219029906
55.651342,12.077487,30,219015302
55.654958,12.560978,31,219026304
55.654975,12.560933,31,219026305
55.659617,12.56052,31,219014686
55.661952,12.568862,31,219026301
55.662498,11.077292,32,219013514
55.663755,11.065735,32,636020532
55.668993,11.068672,32,219023833
55.664783,12.630353,33,219030294
55.664907,12.632717,33,219023719
55.665,12.633333,33,210928545
55.665055,12.633848,33,219025637
55.670888,12.641793,33,219007937
55.671083,12.641715,33,219001619
55.671138,12.635222,33,219032232
55.666237,11.092977,34,246541000
55.666258,11.091838,34,266475000
55.666342,11.096228,34,219023833
55.666535,11.093268,34,257667000
55.6671,11.098338,34,311027500
55.667203,11.097372,34,220272000
55.667243,11.10072,34,220259000
55.671718,11.096668,34,314824000
55.673062,11.096958,34,211333700
55.674808,11.095382,34,219017151
55.675067,11.094748,34,220474000
55.670977,12.641943,35,219007937
55.671083,12.641715,35,219001619
55.671167,12.635175,35,219032232
55.675735,12.634192,35,219027899
55.67215,12.58086,36,219026305
55.672177,12.580833,36,219026304
55.672183,12.580917,36,219026301
55.675078,12.59265,36,219000675
55.6758,12.57577,36,219017717
55.676067,12.588277,36,219007898
55.674813,11.098732,37,220272000
55.674813,11.099668,37,220259000
55.674815,11.095445,37,219017151
55.674907,11.102077,37,219002349
55.675067,11.094748,37,220474000
55.675327,11.100373,37,219005059
55.675773,11.101975,37,219003966
55.675917,11.100767,37,219001253
55.675947,11.10064,37,219010747
55.67608,11.101808,37,219000176
55.676148,11.100675,37,375052000
55.675688,12.595928,38,219033884
55.67589,12.596578,38,219000654
55.676067,12.588277,38,219007898
55.675735,11.018428,39,970026499
55.67575,11.018317,39,244678000
55.675788,11.01837,39,970026512
